Date,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department
2020/11/1,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRANSHOLME HEALTH CENTRE,0,0,1705
2020/11/1,RET,NHS ENGLAND NORTH WEST,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0
2020/11/1,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GOOLE & DISTRICT HOSPITAL,0,0,690
2020/11/1,RYR,NHS ENGLAND SOUTH EAST,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,8999,0,1884
2020/11/1,RW6,NHS ENGLAND NORTH WEST,PENNINE ACUTE HOSPITALS NHS TRUST,18767,0,3766
2020/11/1,RBL,NHS ENGLAND NORTH WEST,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,6561,0,1163
2020/11/1,RH8,NHS ENGLAND SOUTH WEST,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,6526,0,1730
2020/11/1,RRF,NHS ENGLAND NORTH WEST,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6742,0,2389
2020/11/1,RMC,NHS ENGLAND NORTH WEST,BOLTON NHS FOUNDATION TRUST,7669,0,897
2020/11/1,RJC,NHS ENGLAND MIDLANDS,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,4926,0,0
2020/11/1,RXN,NHS ENGLAND NORTH WEST,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4066,0,6958
2020/11/1,RWD,NHS ENGLAND MIDLANDS,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,7745,0,5773
2020/11/1,RYF,NHS ENGLAND SOUTH WEST,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,981
2021/11/1,C82009,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH MED.CTR,0,0,290
2021/11/1,DD401,NHS ENGLAND SOUTH WEST,EXMOUTH MINOR INJURY UNIT,0,0,1035
2021/11/1,DT301,NHS ENGLAND EAST OF ENGLAND,HERTS URGENT CARE (ASCOTS LANE),0,0,1885
2021/11/1,AAH,NHS ENGLAND SOUTH WEST,TETBURY HOSPITAL TRUST LTD,0,0,201
2021/11/1,C82038,NHS ENGLAND MIDLANDS,LATHAM HOUSE MEDICAL PRACTICE,0,0,262
2021/11/1,NDJ,NHS ENGLAND SOUTH EAST,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1308
2021/11/1,NL7,NHS ENGLAND MIDLANDS,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,3290
2021/11/1,NTP11,NHS ENGLAND SOUTH EAST,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5116
2021/11/1,RDY,NHS ENGLAND SOUTH WEST,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0
2021/11/1,RJ8,NHS ENGLAND SOUTH WEST,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0
2021/11/1,RPC,NHS ENGLAND SOUTH EAST,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1035
2021/11/1,RVY,NHS ENGLAND NORTH WEST,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7696,0,2286
2021/11/1,RY4,NHS ENGLAND EAST OF ENGLAND,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,978
2021/11/1,RYY,NHS ENGLAND SOUTH EAST,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,5151
2021/11/1,Y00751,NHS ENGLAND SOUTH EAST,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0
2021/11/1,Y02615,NHS ENGLAND MIDLANDS,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6395
2021/11/1,Y02676,NHS ENGLAND SOUTH EAST,BRIGHTON STATION HEALTH CENTRE,0,0,1329
2021/11/1,AXG,NHS ENGLAND SOUTH WEST,WILTSHIRE HEALTH & CARE,0,0,1636
2021/11/1,NQT10,NHS ENGLAND SOUTH EAST,ASSURA READING LLP,0,0,0
2021/11/1,NQT5F,NHS ENGLAND NORTH WEST,SKELMERSDALE WALK IN CENTRE,0,0,1600
2021/11/1,NQT5H,NHS ENGLAND SOUTH WEST,PAULTON MEMORIAL HOSPITAL,0,0,616
2021/11/1,RBQ,NHS ENGLAND NORTH WEST,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0
2021/11/1,RNU,NHS ENGLAND SOUTH EAST,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,2919
2021/11/1,RQ3,NHS ENGLAND MIDLANDS,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5559,0,0
2021/11/1,RXQ,NHS ENGLAND SOUTH EAST,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,8111,1150,2674
2021/11/1,C82010,NHS ENGLAND MIDLANDS,OAKHAM MEDICAL PRACTICE,0,0,230
2021/11/1,G82071,NHS ENGLAND SOUTH EAST,WHITSTABLE MEDICAL PRACTICE,0,0,3367
2021/11/1,L83087,NHS ENGLAND SOUTH WEST,OKEHAMPTON MEDICAL CENTRE,0,0,59
2021/11/1,NQTE4,NHS ENGLAND MIDLANDS,SUMMERFIELD URGENT CARE CENTRE,0,0,3415
2021/11/1,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12286,1307,6371
2021/11/1,RBZ,NHS ENGLAND SOUTH WEST,NORTHERN DEVON HEALTHCARE NHS TRUST,4023,0,0
2021/11/1,RJN,NHS ENGLAND NORTH WEST,EAST CHESHIRE NHS TRUST,3956,0,0
2021/11/1,RLT,NHS ENGLAND MIDLANDS,GEORGE ELIOT HOSPITAL NHS TRUST,5926,0,1422
2021/11/1,RW1,NHS ENGLAND SOUTH EAST,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,1634
2021/11/1,Y03051,NHS ENGLAND SOUTH EAST,HASTINGS MED P & WALKIN,0,0,1045
2021/11/1,AQN04,NHS ENGLAND SOUTH EAST,PHL LYMINGTON UTC,0,0,1706
2021/11/1,RAX,NHS ENGLAND LONDON,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7189,0,2846
2021/11/1,RLQ,NHS ENGLAND MIDLANDS,WYE VALLEY NHS TRUST,5304,0,0
2021/11/1,RW4,NHS ENGLAND NORTH WEST,MERSEY CARE NHS FOUNDATION TRUST,0,0,8585
2021/11/1,REF,NHS ENGLAND SOUTH WEST,ROYAL CORNWALL HOSPITALS NHS TRUST,5313,0,8033
2021/11/1,RFF,NHS ENGLAND NORTH EAST AND YORKSHIRE,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,7907,0,0
2021/11/1,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,4898,0
2021/11/1,RWX,NHS ENGLAND SOUTH EAST,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1438
2021/11/1,C83023,NHS ENGLAND MIDLANDS,SLEAFORD MEDICAL GROUP,0,0,450
2021/11/1,R0D,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,12625,1061,1187
2021/11/1,R1D,NHS ENGLAND MIDLANDS,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,2419
2021/11/1,RAN,NHS ENGLAND LONDON,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0,0,0
2021/11/1,RBT,NHS ENGLAND NORTH WEST,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6597,0,2171
2021/11/1,RD1,NHS ENGLAND SOUTH WEST,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,6942,0,450
2021/11/1,RDU,NHS ENGLAND SOUTH EAST,FRIMLEY HEALTH NHS FOUNDATION TRUST,18837,0,0
2021/11/1,RGR,NHS ENGLAND EAST OF ENGLAND,WEST SUFFOLK NHS FOUNDATION TRUST,6515,0,342
2021/11/1,RN5,NHS ENGLAND SOUTH EAST,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10765,0,50
2021/11/1,RNZ,NHS ENGLAND SOUTH WEST,SALISBURY NHS FOUNDATION TRUST,4058,219,1281
2021/11/1,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12170,0,3722
2021/11/1,RQX,NHS ENGLAND LONDON,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,9843,0,0
2021/11/1,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GATESHEAD HEALTH NHS FOUNDATION TRUST,5589,0,2599
2021/11/1,RWP,NHS ENGLAND MIDLANDS,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11423,0,5141
2021/11/1,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,13994,0,0
2021/11/1,RY7,NHS ENGLAND NORTH WEST,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3447
2021/11/1,RY8,NHS ENGLAND MIDLANDS,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,6563
2021/11/1,RY9,NHS ENGLAND LONDON,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0,0,4149
2021/11/1,RYF,NHS ENGLAND SOUTH WEST,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1692
2021/11/1,Y02532,NHS ENGLAND NORTH WEST,MIRIAM MINOR EMERGENCY,0,0,1718
2021/11/1,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE,WORKINGTON HEALTH LIMITED,0,0,381
2021/11/1,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE,LOCAL CARE DIRECT,0,0,1914
2021/11/1,NTPAD,NHS ENGLAND SOUTH EAST,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,4614
2021/11/1,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11914,0,16690
2021/11/1,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5775,0,5842
2021/11/1,RBS,NHS ENGLAND NORTH WEST,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6181,0,0
2021/11/1,RJE,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13256,354,7094
2021/11/1,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13851,0,8811
2021/11/1,RL4,NHS ENGLAND MIDLANDS,THE ROYAL WOLVERHAMPTON NHS TRUST,12669,0,5765
2021/11/1,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12137,1440,7095
2021/11/1,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8209,0,8973
2021/11/1,RTP,NHS ENGLAND SOUTH EAST,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9844,0,837
2021/11/1,RWF,NHS ENGLAND SOUTH EAST,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,15030,0,2099
2021/11/1,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0
2021/11/1,RXL,NHS ENGLAND NORTH WEST,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7916,0,10241
2021/11/1,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11835,0,4555
2021/11/1,Y02428,NHS ENGLAND EAST OF ENGLAND,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0,0,1539
2021/11/1,AC008,NHS ENGLAND NORTH WEST,ROSSENDALE MINOR INJURIES UNIT,0,0,945
2021/11/1,NLX,NHS ENGLAND SOUTH WEST,SIRONA CARE & HEALTH,0,0,7564
2021/11/1,RBK,NHS ENGLAND MIDLANDS,WALSALL HEALTHCARE NHS TRUST,6949,0,4319
2021/11/1,RBN,NHS ENGLAND NORTH WEST,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9554,0,5132
2021/11/1,RBV,NHS ENGLAND NORTH WEST,THE CHRISTIE NHS FOUNDATION TRUST,0,0,0
2021/11/1,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE,AIREDALE NHS FOUNDATION TRUST,5693,302,32
2021/11/1,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5095,0,237
2021/11/1,RFR,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE ROTHERHAM NHS FOUNDATION TRUST,7486,0,0
2021/11/1,RGT,NHS ENGLAND EAST OF ENGLAND,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9146,0,4947
2021/11/1,RH8,NHS ENGLAND SOUTH WEST,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,7267,0,3205
2021/11/1,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,11574,0,0
2021/11/1,RJR,NHS ENGLAND NORTH WEST,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6289,0,573
2021/11/1,RKB,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11407,1535,6436
2021/11/1,RL1,NHS ENGLAND MIDLANDS,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0
2021/11/1,RNQ,NHS ENGLAND MIDLANDS,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,8156,0,0
2021/11/1,RRF,NHS ENGLAND NORTH WEST,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",8508,0,4806
2021/11/1,RTQ,NHS ENGLAND SOUTH WEST,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4213
2021/11/1,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9741,0,4246
2021/11/1,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,687
2021/11/1,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3556,0,10131
2021/11/1,RWD,NHS ENGLAND MIDLANDS,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11155,0,5441
2021/11/1,RX1,NHS ENGLAND MIDLANDS,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15239,1616,190
2021/11/1,RYG,NHS ENGLAND MIDLANDS,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0
2021/11/1,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12304,3553,6054
2021/11/1,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7355
2021/11/1,NDA57,NHS ENGLAND SOUTH EAST,HASLEMERE MINOR INJURIES UNIT,0,0,648
2021/11/1,R0A,NHS ENGLAND NORTH WEST,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,30914,2764,6304
2021/11/1,RA2,NHS ENGLAND SOUTH EAST,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5881,0,191
2021/11/1,RA4,NHS ENGLAND SOUTH WEST,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,4952,0,0
2021/11/1,RA7,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14208,1841,0
2021/11/1,RAJ,NHS ENGLAND EAST OF ENGLAND,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,28591,0,2201
2021/11/1,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,2145
2021/11/1,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9589,370,7329
2021/11/1,RCD,NHS ENGLAND NORTH EAST AND YORKSHIRE,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4492,0,626
2021/11/1,RD8,NHS ENGLAND EAST OF ENGLAND,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7727,0,4921
2021/11/1,RDE,NHS ENGLAND EAST OF ENGLAND,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13955,0,8174
2021/11/1,REM,NHS ENGLAND NORTH WEST,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16675,297,5572
2021/11/1,REP,NHS ENGLAND NORTH WEST,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,885,0
2021/11/1,RGP,NHS ENGLAND EAST OF ENGLAND,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5642,0,845
2021/11/1,RHM,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10069,1217,0
2021/11/1,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9137,758,7053
2021/11/1,RHU,NHS ENGLAND SOUTH EAST,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,7990,597,2074
2021/11/1,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12792,671,3683
2021/11/1,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11898,0,6954
2021/11/1,RK5,NHS ENGLAND MIDLANDS,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9050,0,4723
2021/11/1,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,9089,0,0
2021/11/1,RMC,NHS ENGLAND NORTH WEST,BOLTON NHS FOUNDATION TRUST,9924,0,1280
2021/11/1,RNS,NHS ENGLAND MIDLANDS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8868,606,1657
2021/11/1,RQW,NHS ENGLAND EAST OF ENGLAND,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9722,0,0
2021/11/1,RRK,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31215,0,445
2021/11/1,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11691,0,0
2021/11/1,RTH,NHS ENGLAND SOUTH EAST,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11618,1428,500
2021/11/1,RVV,NHS ENGLAND SOUTH EAST,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,16252,0,3767
2021/11/1,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10812,0,0
2021/11/1,RWE,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20502,1578,0
2021/11/1,RWG,NHS ENGLAND EAST OF ENGLAND,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,7303,0,6140
2021/11/1,RXC,NHS ENGLAND SOUTH EAST,EAST SUSSEX HEALTHCARE NHS TRUST,7256,0,2760
2021/11/1,RXN,NHS ENGLAND NORTH WEST,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,6759,0,8182
2021/11/1,RY5,NHS ENGLAND MIDLANDS,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,5526
2021/11/1,RYR,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,17761,1336,7245
2021/11/1,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,6307
2021/11/1,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,2300
2021/11/1,Y03571,NHS ENGLAND MIDLANDS,CORBY URGENT CARE CENTRE,0,0,6329
2021/11/1,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRANSHOLME HEALTH CENTRE,0,0,3498
2021/11/1,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE WILBERFORCE HEALTH CENTRE,0,0,2716
2021/11/1,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE,EAST RIDING COMMUNITY HOSPITAL,0,0,2442
2021/11/1,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GOOLE & DISTRICT HOSPITAL,0,0,1223
2021/11/1,NNJ,NHS ENGLAND MIDLANDS,DHU HEALTH CARE C.I.C,0,0,1429
2021/11/1,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22388,943,18568
2021/11/1,RA9,NHS ENGLAND SOUTH WEST,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,4851,0,2391
2021/11/1,RC9,NHS ENGLAND EAST OF ENGLAND,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15417,0,5258
2021/11/1,RCX,NHS ENGLAND EAST OF ENGLAND,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6388,0,0
2021/11/1,RET,NHS ENGLAND NORTH WEST,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0
2021/11/1,RH5,NHS ENGLAND SOUTH WEST,SOMERSET NHS FOUNDATION TRUST,6520,0,7643
2021/11/1,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14501,0,9047
2021/11/1,RK9,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7664,108,3030
2021/11/1,RM1,NHS ENGLAND EAST OF ENGLAND,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9851,0,7479
2021/11/1,RMP,NHS ENGLAND NORTH WEST,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7974,0,1984
2021/11/1,RN7,NHS ENGLAND SOUTH EAST,DARTFORD AND GRAVESHAM NHS TRUST,10375,0,2981
2021/11/1,RNA,NHS ENGLAND MIDLANDS,THE DUDLEY GROUP NHS FOUNDATION TRUST,8779,0,5164
2021/11/1,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18254,0,9883
2021/11/1,RTK,NHS ENGLAND SOUTH EAST,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9890,0,0
2021/11/1,RVJ,NHS ENGLAND SOUTH WEST,NORTH BRISTOL NHS TRUST,7780,0,0
2021/11/1,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12431,268,204
2021/11/1,RWH,NHS ENGLAND EAST OF ENGLAND,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9495,0,5717
2021/11/1,RWJ,NHS ENGLAND NORTH WEST,STOCKPORT NHS FOUNDATION TRUST,9029,0,0
2021/11/1,RXK,NHS ENGLAND MIDLANDS,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13094,1051,7080
2021/11/1,RXR,NHS ENGLAND NORTH WEST,EAST LANCASHIRE HOSPITALS NHS TRUST,10157,0,5953
2021/11/1,NR3,NHS ENGLAND MIDLANDS,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,4529
2021/11/1,R1F,NHS ENGLAND SOUTH EAST,ISLE OF WIGHT NHS TRUST,3071,0,1754
2021/11/1,RJC,NHS ENGLAND MIDLANDS,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,6718,0,0
2021/11/1,RN3,NHS ENGLAND SOUTH WEST,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5350,0,3750
2021/11/1,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE,MID YORKSHIRE HOSPITALS NHS TRUST,17303,0,4260
2021/11/1,RY2,NHS ENGLAND NORTH WEST,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,4776
2021/11/1,RBL,NHS ENGLAND NORTH WEST,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7650,0,2400
2021/11/1,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7823,0,1402
2021/11/1,RPA,NHS ENGLAND SOUTH EAST,MEDWAY NHS FOUNDATION TRUST,7959,0,3632
2021/11/1,RM3,NHS ENGLAND NORTH WEST,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24209,0,4843
2021/11/1,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE,LEEDS TEACHING HOSPITALS NHS TRUST,17449,0,10808
2021/11/1,8J094,NHS ENGLAND MIDLANDS,BADGER LTD,0,0,0
2021/11/1,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3698
2021/11/1,NTV0B,NHS ENGLAND SOUTH EAST,ASHFORD WALK-IN-CENTRE,0,0,3253
2021/11/1,NTV0W,NHS ENGLAND SOUTH EAST,WOKING WALK IN CENTRE,0,0,2981
2021/11/1,RHW,NHS ENGLAND SOUTH EAST,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10736,2021,0
2021/11/1,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10716,0,1282
2021/11/1,RWW,NHS ENGLAND NORTH WEST,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7305,0,2433
2021/11/1,RXW,NHS ENGLAND MIDLANDS,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10049,0,1670
2021/11/1,Y03007,NHS ENGLAND MIDLANDS,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0
2021/11/1,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,19659,0,4025
2021/11/1,M85813,NHS ENGLAND MIDLANDS,BIRMINGHAM WIC,0,0,0
2021/11/1,NJS05,NHS ENGLAND MIDLANDS,LOUGHBOROUGH URGENT CARE CENTRE,0,0,4654
2021/11/1,NNJ0H,NHS ENGLAND MIDLANDS,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,101
2021/11/1,NNJ12,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH,0,0,99
2021/11/1,NNJ13,NHS ENGLAND MIDLANDS,MELTON MOWBRAY,0,0,32
2021/11/1,NNJ14,NHS ENGLAND MIDLANDS,OADBY,0,0,396
2021/11/1,NNJ15,NHS ENGLAND MIDLANDS,OAKHAM,0,0,29
2021/11/1,RDR,NHS ENGLAND SOUTH EAST,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,9699
